,h1n1_vaccine,seasonal_vaccine,h1n1_concern,h1n1_knowledge,behavioral_avoidance,behavioral_large_gatherings,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,sex
214,0,0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,18 - 34 Years,>= 12 years,Female
215,1,1,2.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,65+ Years,Higher Education,Female
216,0,1,2.0,1.0,1.0,1.0,4.0,1.0,4.0,5.0,2.0,4.0,35 - 44 Years,Higher Education,Female
217,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,18 - 34 Years,Higher Education,Female
218,0,1,2.0,1.0,1.0,1.0,5.0,2.0,4.0,5.0,4.0,1.0,65+ Years,>= 12 years,Female
219,1,1,1.0,1.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,45 - 54 Years,>= 12 years,Male
220,0,0,2.0,1.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Female
221,0,0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,1.0,1.0,18 - 34 Years,>= 12 years,Male
222,0,0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,18 - 34 Years,Higher Education,Female
223,0,1,1.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,55 - 64 Years,>= 12 years,Female
224,0,1,2.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,4.0,1.0,18 - 34 Years,Higher Education,Female
225,1,0,3.0,1.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,2.0,55 - 64 Years,< 12 Years,Male
226,0,1,1.0,1.0,1.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,65+ Years,Higher Education,Female
227,0,1,2.0,1.0,1.0,0.0,3.0,2.0,4.0,5.0,2.0,4.0,45 - 54 Years,< 12 Years,Female
228,1,1,1.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,35 - 44 Years,Higher Education,Male
229,0,1,1.0,1.0,1.0,0.0,4.0,2.0,1.0,5.0,4.0,1.0,65+ Years,Higher Education,Female
230,0,1,3.0,1.0,1.0,1.0,5.0,2.0,4.0,5.0,2.0,4.0,55 - 64 Years,< 12 Years,Female
231,0,1,3.0,1.0,1.0,0.0,5.0,1.0,4.0,5.0,4.0,1.0,65+ Years,>= 12 years,Male
232,0,1,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,65+ Years,Higher Education,Male
233,0,0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Female
234,0,0,1.0,2.0,1.0,0.0,4.0,4.0,1.0,4.0,2.0,4.0,18 - 34 Years,Higher Education,Female
235,0,1,2.0,2.0,1.0,0.0,5.0,2.0,4.0,5.0,4.0,2.0,65+ Years,Higher Education,Male
236,0,1,1.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,65+ Years,Higher Education,Female
237,0,0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,1.0,5.0,45 - 54 Years,Higher Education,Male
238,0,0,0.0,2.0,0.0,0.0,5.0,4.0,1.0,5.0,5.0,1.0,65+ Years,Higher Education,Male
239,0,0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,65+ Years,>= 12 years,Female
240,0,0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,4.0,1.0,1.0,55 - 64 Years,Higher Education,Female
241,0,1,3.0,1.0,1.0,0.0,3.0,5.0,2.0,5.0,4.0,4.0,55 - 64 Years,>= 12 years,Male
242,0,0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,35 - 44 Years,Higher Education,Female
243,0,1,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,65+ Years,Higher Education,Female
244,0,1,1.0,2.0,0.0,0.0,4.0,2.0,2.0,5.0,5.0,2.0,45 - 54 Years,Higher Education,Female
245,0,0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,55 - 64 Years,>= 12 years,Female
246,0,0,2.0,2.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,45 - 54 Years,Higher Education,Male
247,0,1,2.0,2.0,1.0,0.0,5.0,2.0,2.0,5.0,2.0,1.0,35 - 44 Years,Higher Education,Male
248,0,0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,18 - 34 Years,Higher Education,Female
249,0,0,2.0,0.0,1.0,0.0,3.0,2.0,4.0,4.0,2.0,4.0,45 - 54 Years,>= 12 years,Male
250,1,1,2.0,2.0,1.0,0.0,5.0,4.0,5.0,5.0,4.0,2.0,55 - 64 Years,Higher Education,Female
251,0,1,3.0,2.0,1.0,0.0,4.0,2.0,1.0,5.0,5.0,1.0,55 - 64 Years,< 12 Years,Female
252,0,0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,45 - 54 Years,Higher Education,Female
253,0,1,1.0,2.0,0.0,1.0,4.0,4.0,2.0,2.0,4.0,2.0,45 - 54 Years,Higher Education,Female
254,0,1,2.0,2.0,1.0,0.0,5.0,2.0,1.0,4.0,5.0,1.0,65+ Years,Higher Education,Female
255,0,0,1.0,0.0,1.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,18 - 34 Years,< 12 Years,Female
256,0,0,3.0,0.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,18 - 34 Years,< 12 Years,Male
257,0,1,2.0,2.0,1.0,0.0,4.0,2.0,1.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Male
258,0,0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,2.0,18 - 34 Years,Higher Education,Male
259,0,0,2.0,1.0,1.0,1.0,5.0,4.0,5.0,2.0,4.0,5.0,18 - 34 Years,< 12 Years,Female
260,0,0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,65+ Years,Higher Education,Female
261,0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,65+ Years,>= 12 years,Male
262,1,1,2.0,2.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,4.0,55 - 64 Years,Higher Education,Female
263,1,1,0.0,1.0,1.0,0.0,5.0,2.0,1.0,5.0,4.0,4.0,65+ Years,Higher Education,Male
264,0,1,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,65+ Years,Higher Education,Female
265,0,0,2.0,1.0,1.0,0.0,4.0,3.0,2.0,5.0,4.0,4.0,65+ Years,Higher Education,Male
266,0,0,2.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,45 - 54 Years,>= 12 years,Female
267,0,0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,5.0,2.0,2.0,35 - 44 Years,Higher Education,Female
268,1,1,2.0,1.0,1.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,35 - 44 Years,Higher Education,Male
269,0,0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,65+ Years,>= 12 years,Male
270,0,0,2.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,35 - 44 Years,Higher Education,Female
271,0,0,3.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,4.0,2.0,35 - 44 Years,Higher Education,Male
272,0,1,3.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,5.0,45 - 54 Years,< 12 Years,Male
273,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65+ Years,Higher Education,Male
274,0,0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Male
275,0,1,2.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Male
276,1,1,2.0,1.0,1.0,1.0,3.0,2.0,4.0,5.0,2.0,5.0,65+ Years,Higher Education,Female
277,0,1,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,45 - 54 Years,Higher Education,Female
278,1,1,2.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,18 - 34 Years,Higher Education,Female
279,0,1,2.0,2.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,2.0,45 - 54 Years,Higher Education,Female
280,0,0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,55 - 64 Years,Higher Education,Male
281,0,0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,4.0,4.0,45 - 54 Years,>= 12 years,Female
282,0,0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,4.0,1.0,65+ Years,>= 12 years,Female
283,0,1,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,5.0,2.0,18 - 34 Years,>= 12 years,Male
284,1,1,3.0,2.0,1.0,0.0,2.0,4.0,5.0,4.0,4.0,4.0,35 - 44 Years,Higher Education,Male
285,0,1,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,35 - 44 Years,Higher Education,Male
286,0,0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,5.0,2.0,2.0,55 - 64 Years,Higher Education,Female
287,0,0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,18 - 34 Years,Higher Education,Female
288,0,1,2.0,2.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,55 - 64 Years,Higher Education,Female
289,0,0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Female
290,0,0,1.0,2.0,1.0,0.0,5.0,1.0,1.0,5.0,4.0,1.0,18 - 34 Years,Higher Education,Male
291,0,0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,4.0,55 - 64 Years,>= 12 years,Male
292,0,1,2.0,2.0,1.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,35 - 44 Years,Higher Education,Female
293,0,0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,65+ Years,Higher Education,Female
294,1,1,2.0,1.0,1.0,0.0,5.0,1.0,1.0,5.0,1.0,2.0,35 - 44 Years,< 12 Years,Female
295,0,1,2.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,2.0,1.0,65+ Years,Higher Education,Female
296,0,0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,18 - 34 Years,>= 12 years,Male
297,1,1,1.0,1.0,1.0,0.0,5.0,2.0,2.0,4.0,4.0,4.0,55 - 64 Years,>= 12 years,Female
298,0,0,1.0,2.0,1.0,0.0,5.0,2.0,2.0,2.0,4.0,1.0,45 - 54 Years,Higher Education,Female
299,0,1,3.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,65+ Years,Higher Education,Female
300,0,1,2.0,1.0,1.0,1.0,3.0,3.0,5.0,4.0,1.0,1.0,18 - 34 Years,>= 12 years,Male
301,0,0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,18 - 34 Years,Higher Education,Male
302,0,0,3.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,55 - 64 Years,< 12 Years,Male
303,1,1,2.0,0.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,2.0,65+ Years,Higher Education,Male
304,0,0,3.0,0.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,65+ Years,>= 12 years,Male
305,0,0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,55 - 64 Years,< 12 Years,Female
306,1,1,0.0,2.0,0.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,55 - 64 Years,Higher Education,Male
307,1,1,0.0,2.0,1.0,0.0,5.0,2.0,1.0,4.0,4.0,1.0,18 - 34 Years,Higher Education,Male
308,1,1,2.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,65+ Years,>= 12 years,Female
309,0,0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,1.0,1.0,65+ Years,Higher Education,Female
310,0,0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,55 - 64 Years,Higher Education,Male
311,0,1,1.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,4.0,1.0,55 - 64 Years,Higher Education,Male
312,0,0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,4.0,55 - 64 Years,Higher Education,Female
313,0,0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,2.0,2.0,45 - 54 Years,>= 12 years,Male
314,0,1,2.0,1.0,1.0,0.0,5.0,2.0,1.0,5.0,5.0,2.0,18 - 34 Years,Higher Education,Female
315,0,0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,45 - 54 Years,Higher Education,Male
316,0,0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,5.0,3.0,18 - 34 Years,Higher Education,Female
317,0,0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,4.0,4.0,2.0,18 - 34 Years,< 12 Years,Male
318,1,1,0.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,45 - 54 Years,>= 12 years,Male
319,1,1,1.0,1.0,1.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Male
320,0,0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,4.0,1.0,1.0,65+ Years,Higher Education,Female
321,0,0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,45 - 54 Years,Higher Education,Female
322,1,1,2.0,2.0,1.0,0.0,4.0,4.0,2.0,5.0,5.0,2.0,45 - 54 Years,>= 12 years,Female
323,1,1,1.0,2.0,1.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,55 - 64 Years,>= 12 years,Female
324,0,1,2.0,1.0,0.0,0.0,4.0,4.0,2.0,5.0,4.0,1.0,35 - 44 Years,< 12 Years,Female
325,1,1,1.0,1.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,1.0,35 - 44 Years,Higher Education,Female
326,0,0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,4.0,1.0,1.0,35 - 44 Years,>= 12 years,Female
327,0,1,3.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,45 - 54 Years,< 12 Years,Male
328,0,0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,4.0,1.0,55 - 64 Years,Higher Education,Male
329,1,1,2.0,2.0,1.0,0.0,4.0,5.0,4.0,4.0,5.0,4.0,45 - 54 Years,Higher Education,Male
330,0,0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,5.0,2.0,2.0,65+ Years,Higher Education,Female
331,0,0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,65+ Years,>= 12 years,Female
332,0,0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,45 - 54 Years,>= 12 years,Female
333,0,1,2.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,65+ Years,Higher Education,Male
334,0,0,2.0,1.0,1.0,0.0,5.0,2.0,1.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Male
335,0,1,2.0,2.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,65+ Years,Higher Education,Female
336,0,0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,18 - 34 Years,>= 12 years,Female
337,0,0,2.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,65+ Years,>= 12 years,Male
338,0,0,3.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,1.0,4.0,65+ Years,Higher Education,Female
339,1,1,1.0,2.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,1.0,18 - 34 Years,Higher Education,Female
340,0,0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Male
341,0,0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,1.0,18 - 34 Years,>= 12 years,Male
342,0,0,0.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,2.0,4.0,18 - 34 Years,Higher Education,Male
343,0,0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,4.0,1.0,4.0,18 - 34 Years,Higher Education,Male
344,0,1,2.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,2.0,45 - 54 Years,Higher Education,Female
345,0,1,2.0,2.0,1.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,55 - 64 Years,Higher Education,Female
346,1,1,3.0,2.0,0.0,1.0,5.0,4.0,2.0,5.0,5.0,1.0,65+ Years,Higher Education,Male
347,0,0,3.0,1.0,0.0,1.0,5.0,2.0,5.0,5.0,4.0,5.0,18 - 34 Years,< 12 Years,Female
348,1,1,1.0,2.0,1.0,0.0,3.0,1.0,4.0,4.0,4.0,4.0,55 - 64 Years,Higher Education,Female
349,0,0,2.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Male
350,0,0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,55 - 64 Years,>= 12 years,Female
351,0,1,1.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,1.0,65+ Years,>= 12 years,Female
352,0,0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,45 - 54 Years,>= 12 years,Male
353,0,1,2.0,1.0,1.0,1.0,4.0,1.0,4.0,5.0,2.0,1.0,35 - 44 Years,Higher Education,Female
354,1,1,2.0,2.0,1.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,45 - 54 Years,Higher Education,Male
355,0,0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,2.0,35 - 44 Years,Higher Education,Female
356,0,0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,18 - 34 Years,< 12 Years,Female
357,1,0,2.0,2.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,65+ Years,Higher Education,Male
358,0,0,1.0,2.0,0.0,0.0,2.0,4.0,2.0,4.0,4.0,2.0,35 - 44 Years,Higher Education,Female
359,1,1,3.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,45 - 54 Years,>= 12 years,Male
360,0,0,3.0,1.0,0.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,55 - 64 Years,< 12 Years,Female
361,0,1,2.0,2.0,1.0,0.0,4.0,4.0,4.0,5.0,5.0,1.0,65+ Years,>= 12 years,Female
362,0,1,1.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,18 - 34 Years,Higher Education,Male
363,0,0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,2.0,18 - 34 Years,Higher Education,Male
364,1,1,0.0,2.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,55 - 64 Years,Higher Education,Female
365,0,1,3.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,65+ Years,< 12 Years,Female
366,0,0,2.0,1.0,1.0,0.0,5.0,1.0,2.0,4.0,1.0,5.0,18 - 34 Years,>= 12 years,Female
367,0,0,1.0,2.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,1.0,55 - 64 Years,Higher Education,Female
368,0,1,2.0,1.0,1.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,45 - 54 Years,Higher Education,Male
369,0,0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,18 - 34 Years,>= 12 years,Male
370,0,0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,45 - 54 Years,Higher Education,Male
371,0,1,3.0,2.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,2.0,65+ Years,Higher Education,Female
372,0,0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,55 - 64 Years,Higher Education,Female
373,0,1,1.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,35 - 44 Years,>= 12 years,Female
374,1,0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,1.0,45 - 54 Years,Higher Education,Female
375,1,1,1.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Female
376,0,0,3.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,55 - 64 Years,Higher Education,Male
377,0,0,3.0,0.0,1.0,0.0,3.0,5.0,5.0,5.0,4.0,5.0,35 - 44 Years,Higher Education,Female
378,0,0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,55 - 64 Years,Higher Education,Female
379,1,1,2.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0,2.0,45 - 54 Years,Higher Education,Female
380,0,0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,5.0,45 - 54 Years,Higher Education,Female
381,0,0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,5.0,4.0,4.0,65+ Years,Higher Education,Female
382,1,1,0.0,1.0,1.0,0.0,4.0,1.0,2.0,5.0,5.0,2.0,65+ Years,Higher Education,Male
383,0,1,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,18 - 34 Years,>= 12 years,Male
384,0,1,1.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,4.0,1.0,45 - 54 Years,>= 12 years,Male
385,0,1,2.0,1.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,65+ Years,Higher Education,Male
386,0,0,2.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,55 - 64 Years,>= 12 years,Female
387,1,1,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,35 - 44 Years,< 12 Years,Female
388,1,1,1.0,2.0,1.0,0.0,4.0,5.0,5.0,5.0,5.0,1.0,65+ Years,Higher Education,Female
389,1,1,0.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,18 - 34 Years,>= 12 years,Male
390,0,0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,35 - 44 Years,Higher Education,Female
391,0,0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,45 - 54 Years,>= 12 years,Female
392,0,1,2.0,0.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,65+ Years,>= 12 years,Female
393,0,1,1.0,1.0,1.0,0.0,5.0,2.0,1.0,2.0,4.0,1.0,55 - 64 Years,Higher Education,Female
394,0,0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,65+ Years,>= 12 years,Male
395,0,1,1.0,2.0,1.0,0.0,4.0,1.0,2.0,5.0,1.0,1.0,65+ Years,< 12 Years,Female
396,0,0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,35 - 44 Years,Higher Education,Male
397,1,1,2.0,1.0,1.0,0.0,5.0,1.0,4.0,5.0,2.0,1.0,55 - 64 Years,Higher Education,Female
398,0,0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,4.0,4.0,2.0,18 - 34 Years,Higher Education,Male
399,1,1,2.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,45 - 54 Years,Higher Education,Female
400,0,0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,45 - 54 Years,>= 12 years,Male
401,0,0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,65+ Years,< 12 Years,Female
402,0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Male
403,0,1,3.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,65+ Years,Higher Education,Female
404,1,1,1.0,1.0,1.0,0.0,5.0,2.0,2.0,4.0,4.0,4.0,65+ Years,Higher Education,Male
405,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,55 - 64 Years,Higher Education,Male
406,0,0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,35 - 44 Years,Higher Education,Female
407,0,0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Female
408,0,1,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,65+ Years,< 12 Years,Female
409,0,1,3.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,65+ Years,>= 12 years,Female
410,0,1,1.0,2.0,0.0,0.0,4.0,4.0,1.0,4.0,2.0,1.0,18 - 34 Years,Higher Education,Male
411,1,1,2.0,0.0,0.0,1.0,5.0,2.0,2.0,4.0,1.0,2.0,65+ Years,< 12 Years,Female
412,0,0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,45 - 54 Years,Higher Education,Male
413,0,1,0.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,1.0,65+ Years,>= 12 years,Female
414,1,1,2.0,2.0,0.0,0.0,5.0,5.0,2.0,5.0,5.0,2.0,35 - 44 Years,< 12 Years,Female
415,0,1,2.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,4.0,1.0,35 - 44 Years,Higher Education,Male
416,0,0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Male
417,0,0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,55 - 64 Years,>= 12 years,Female
418,0,1,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,65+ Years,Higher Education,Female
419,0,1,2.0,0.0,1.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,65+ Years,< 12 Years,Female
420,0,0,3.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,4.0,18 - 34 Years,>= 12 years,Female
421,0,0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,4.0,2.0,1.0,55 - 64 Years,Higher Education,Male
422,0,1,1.0,1.0,0.0,0.0,3.0,1.0,1.0,5.0,4.0,1.0,65+ Years,Higher Education,Female
423,1,0,1.0,1.0,1.0,0.0,5.0,1.0,2.0,4.0,5.0,1.0,18 - 34 Years,Higher Education,Female
424,0,0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,45 - 54 Years,Higher Education,Male
425,0,1,0.0,2.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,1.0,55 - 64 Years,< 12 Years,Female
426,0,1,0.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,4.0,1.0,65+ Years,Higher Education,Female
427,0,1,3.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,65+ Years,Higher Education,Male
428,0,0,3.0,1.0,1.0,1.0,4.0,5.0,5.0,2.0,2.0,2.0,35 - 44 Years,>= 12 years,Male
429,0,0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,18 - 34 Years,Higher Education,Female
430,0,0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,35 - 44 Years,>= 12 years,Female
